rowname	logFC	logCPM	LR	PValue	p.adj	FILTER.FC	FILTER.P	gene_name	gene_biotype
ENSG00000143436	-0.047360746200730476	4.960280479140961	0.10429594587606061	0.7467339960547675	0.9998744870734909	0	0	MRPL9	protein_coding
ENSG00000143437	-0.24772127805415514	4.548119495200406	2.8983241933259904	0.08867169353454117	0.6163850769923976	0	0	ARNT	protein_coding
ENSG00000143442	-0.14717961101540003	5.14141527350664	1.280518054622803	0.2578027340287337	0.927646541033721	0	0	POGZ	protein_coding
ENSG00000143452	-0.16927297091999274	1.8029246322505146	0.4258769635342823	0.5140190256895222	0.9998744870734909	0	0	HORMAD1	protein_coding
ENSG00000143457	-0.23500993303716175	3.788394465153751	2.1461014240560488	0.14293242520740987	0.7595097815291798	0	0	GOLPH3L	protein_coding
ENSG00000143458	-0.08282161576074114	3.278345914432415	0.25561441439027455	0.6131492484269838	0.9998744870734909	0	0	GABPB2	protein_coding
ENSG00000143466	0.2556030767925667	2.393319243271902	1.6649086111757383	0.19694187414655331	0.8487724393153049	0	0	IKBKE	protein_coding
ENSG00000143469	0.007481973398896679	4.617634657970108	0.002567497997802093	0.9595880963952328	0.9998744870734909	0	0	SYT14	protein_coding
ENSG00000143476	-0.34378649331210265	6.039172751450649	8.117680043071118	0.0043835619667589925	0.0984141132555332	0	1	DTL	protein_coding
ENSG00000143479	0.32364944977626053	4.930089880254751	6.107668858116288	0.01345965407966227	0.21243149748356432	0	0	DYRK3	protein_coding
ENSG00000143486	-0.01109010402619222	5.385157574126303	0.009032771848396237	0.9242823438780249	0.9998744870734909	0	0	EIF2D	protein_coding
ENSG00000143493	-0.14429276137348387	5.802805097421011	1.7373418045844744	0.18747599042386706	0.8326786734426067	0	0	INTS7	protein_coding
ENSG00000143498	0.05116797621443823	3.687754385851816	0.0979928674119126	0.7542516974975942	0.9998744870734909	0	0	TAF1A	protein_coding
ENSG00000143499	-0.06337191039686002	5.790333918489807	0.3232135093345505	0.5696828134254036	0.9998744870734909	0	0	SMYD2	protein_coding
ENSG00000143502	0.7061476392187311	1.9311213711688815	8.614153474172298	0.0033356078636464764	0.08080693141931594	1	1	SUSD4	protein_coding
ENSG00000143507	0.1502952037029819	3.1199267992270525	0.6681730654668527	0.4136892855324236	0.9998744870734909	0	0	DUSP10	protein_coding
ENSG00000143514	-0.22532316836788466	5.256500796917514	3.618704332571724	0.05713335228852421	0.5091244469352557	0	0	TP53BP2	protein_coding
ENSG00000143515	-0.01656654610139313	5.723430688056987	0.022123484637290858	0.8817590699808182	0.9998744870734909	0	0	ATP8B2	protein_coding
ENSG00000143537	0.15184072326383333	4.789693496535926	1.1914890931153792	0.27502939424186945	0.9424143867627244	0	0	ADAM15	protein_coding
ENSG00000143543	0.029077498701766524	5.580146198315228	0.06003393908481769	0.8064423064506303	0.9998744870734909	0	0	JTB	protein_coding
ENSG00000143545	0.0024017057689356687	4.669451061231484	2.721867760016039e-4	0.9868370306193199	0.9998744870734909	0	0	RAB13	protein_coding
ENSG00000143549	0.042906634524984916	8.133381151235627	0.06675403829849813	0.7961228884607138	0.9998744870734909	0	0	TPM3	protein_coding
ENSG00000143553	-0.07762852716929608	3.9657286757723247	0.24188456439068418	0.6228482842508448	0.9998744870734909	0	0	SNAPIN	protein_coding
ENSG00000143554	-0.27176970444828363	1.742381549924777	1.1694442303366066	0.27951546563082746	0.9470545936796689	0	0	SLC27A3	protein_coding
ENSG00000143569	-0.03380172077293069	6.213938702632548	0.0754478985314222	0.7835637817873197	0.9998744870734909	0	0	UBAP2L	protein_coding
ENSG00000143570	0.06398814253058256	6.245033493683588	0.2354478232385553	0.627513444665423	0.9998744870734909	0	0	SLC39A1	protein_coding
ENSG00000143575	-0.0547695584730293	6.083338262386981	0.18495749305220954	0.6671470154252898	0.9998744870734909	0	0	HAX1	protein_coding
ENSG00000143578	-0.395364129957598	1.8869785223330895	2.9969450968292914	0.08342167865382202	0.6033902942916793	0	0	CREB3L4	protein_coding
ENSG00000143612	0.052495161515394455	6.559856547774503	0.1336808301008432	0.7146457448079199	0.9998744870734909	0	0	C1orf43	protein_coding
ENSG00000143614	0.03456557589533539	4.275164121207742	0.040800981257717694	0.8399225657916076	0.9998744870734909	0	0	GATAD2B	protein_coding
ENSG00000143621	-0.0925662208749103	7.823034286468274	0.305897985086105	0.5802083223807943	0.9998744870734909	0	0	ILF2	protein_coding
ENSG00000143622	-0.28423461769349756	3.8063313101549308	3.0992500135357726	0.07832837143578665	0.5887338249718006	0	0	RIT1	protein_coding
ENSG00000143624	-0.050351590837405286	5.133742075925685	0.15418521056615475	0.6945674809619804	0.9998744870734909	0	0	INTS3	protein_coding
ENSG00000143633	-0.022485283524871585	3.35375253381324	0.017945618804139585	0.8934332094057523	0.9998744870734909	0	0	C1orf131	protein_coding
ENSG00000143641	0.11416479676746259	6.542015014080089	0.6608778515658003	0.4162501996563981	0.9998744870734909	0	0	GALNT2	protein_coding
ENSG00000143643	-0.12006182879395753	1.5361483574722343	0.20818586179111165	0.6481930378173287	0.9998744870734909	0	0	TTC13	protein_coding
ENSG00000143653	0.0025271407078282545	5.138462317457	3.939361782983042e-4	0.9841647661289326	0.9998744870734909	0	0	SCCPDH	protein_coding
ENSG00000143669	-0.1582278351639546	4.31096172768359	1.0488934297028898	0.30576207762558116	0.9666669278826981	0	0	LYST	protein_coding
ENSG00000143674	-0.08181844211894437	1.9665237442795396	0.13566302605332048	0.7126311964525964	0.9998744870734909	0	0	MLK4	protein_coding
ENSG00000143702	0.24033112543947827	5.8727059088857345	4.285041800449463	0.038449137121490416	0.4064957989926212	0	0	CEP170	protein_coding
ENSG00000143727	0.0224173438704965	5.664120478928589	0.03918252716220039	0.8430874947132008	0.9998744870734909	0	0	ACP1	protein_coding
ENSG00000143740	-0.00680982647912426	4.809803713694581	0.0019901216945186206	0.9644175499975101	0.9998744870734909	0	0	SNAP47	protein_coding
ENSG00000143742	-0.03520303544701414	6.818904390439434	0.05341743316381553	0.8172199330159321	0.9998744870734909	0	0	SRP9	protein_coding
ENSG00000143748	-0.017700166865705132	4.507612133978768	0.014552786599249856	0.9039801998713807	0.9998744870734909	0	0	NVL	protein_coding
ENSG00000143751	0.04132937222873877	4.545749724833297	0.08474055811886672	0.770973069029606	0.9998744870734909	0	0	SDE2	protein_coding
ENSG00000143753	0.06230851229325055	5.296385215068989	0.2646945568725627	0.606913120481753	0.9998744870734909	0	0	DEGS1	protein_coding
ENSG00000143756	-0.04529505514755332	5.335743577404643	0.14813327352734262	0.7003256898836653	0.9998744870734909	0	0	FBXO28	protein_coding
ENSG00000143761	0.20111990794489684	7.147688524419225	1.0946432210986359	0.29544470624277164	0.9605182309327835	0	0	ARF1	protein_coding
ENSG00000143771	-0.02162476902200747	5.265633084659666	0.03027415783338938	0.8618696225069378	0.9998744870734909	0	0	CNIH4	protein_coding
ENSG00000143772	0.22131878007707892	1.673969413290418	0.687271970067731	0.4070938376663387	0.9998744870734909	0	0	ITPKB	protein_coding
ENSG00000143774	0.24451786837010023	4.974373658746893	1.7313506475989016	0.1882384992573416	0.8344231795056081	0	0	GUK1	protein_coding
ENSG00000143776	0.027962872818524546	6.629398966854873	0.0354154282048853	0.8507278110329367	0.9998744870734909	0	0	CDC42BPA	protein_coding
ENSG00000143786	-0.025642557829978655	2.3873926422878737	0.016623117431092294	0.8974125087753527	0.9998744870734909	0	0	CNIH3	protein_coding
ENSG00000143793	0.10581701544088065	2.479825138039972	0.2676466178192598	0.604914827559089	0.9998744870734909	0	0	C1orf35	protein_coding
ENSG00000143797	-0.027279633601633116	6.699522466417571	0.03421917480608272	0.8532413846921941	0.9998744870734909	0	0	MBOAT2	protein_coding
ENSG00000143799	-0.0030802788954629634	7.573335302402273	3.51150610242712e-4	0.9850493057954487	0.9998744870734909	0	0	PARP1	protein_coding
ENSG00000143801	0.030200073750927394	3.923423228905289	0.03321031532089025	0.8553967563831983	0.9998744870734909	0	0	PSEN2	protein_coding
ENSG00000143811	-0.06331200935365602	3.3293937143743793	0.1392477633505642	0.7090299853444914	0.9998744870734909	0	0	PYCR2	protein_coding
ENSG00000143815	-0.09576191958645339	7.200980790674074	0.35886806034051233	0.5491355587993071	0.9998744870734909	0	0	LBR	protein_coding
ENSG00000143819	-0.03191987621574068	1.967584774399209	0.020798807858753765	0.8853283923733921	0.9998744870734909	0	0	EPHX1	protein_coding
ENSG00000143842	-0.12520133063875802	2.110995828512973	0.332423403782947	0.5642355725177256	0.9998744870734909	0	0	SOX13	protein_coding
ENSG00000143845	0.020851186841843384	3.9302890235358787	0.015653532401962877	0.9004332385943785	0.9998744870734909	0	0	ETNK2	protein_coding
ENSG00000143847	-0.6266302602265151	1.5642075667320319	5.32822723535938	0.020982717157864872	0.2815708359142732	1	0	PPFIA4	protein_coding
ENSG00000143858	-0.2744110793973205	1.6134375901854328	1.1135130355360428	0.2913195655446876	0.9572696233593506	0	0	SYT2	protein_coding
ENSG00000143862	-0.013364984286149639	3.0060378267612644	0.005814029959431366	0.9392203739517155	0.9998744870734909	0	0	ARL8A	protein_coding
ENSG00000143870	0.04063495462787159	8.002556217922198	0.05962856173549369	0.8070839797414276	0.9998744870734909	0	0	PDIA6	protein_coding
ENSG00000143878	-0.45939193933032907	5.509840299094466	5.658386584424392	0.017372096547684557	0.24917319345423702	0	0	RHOB	protein_coding
ENSG00000143889	0.03900210492070046	5.053070699102066	0.09345785518176797	0.7598263914183581	0.9998744870734909	0	0	HNRNPLL	protein_coding
ENSG00000143919	0.12958495628246625	2.4555124614334587	0.4256466963067762	0.514132816144665	0.9998744870734909	0	0	CAMKMT	protein_coding
ENSG00000143924	0.11128741486988465	6.835055003103057	0.5290229767164512	0.46701791018533273	0.9998744870734909	0	0	EML4	protein_coding
ENSG00000143933	-0.09810603436362274	9.042669413801393	0.37606035767248613	0.5397192444700898	0.9998744870734909	0	0	CALM2	protein_coding
ENSG00000143942	-0.1412801729398549	4.082762246238482	0.8269813307732603	0.3631468635586441	0.9947181847751072	0	0	CHAC2	protein_coding
ENSG00000143947	-0.026558424943333936	9.80683157949052	0.035695854696086826	0.8501449635840472	0.9998744870734909	0	0	RPS27A	protein_coding
ENSG00000143951	-0.03637276718165581	3.8895629512743084	0.04634395216766052	0.8295517853002318	0.9998744870734909	0	0	WDPCP	protein_coding
ENSG00000143952	-0.01463952682376421	5.587464080840369	0.017035423505481262	0.8961551738973736	0.9998744870734909	0	0	VPS54	protein_coding
ENSG00000143970	-0.059241713140674994	6.374201533110663	0.23440663808983686	0.6282754497412673	0.9998744870734909	0	0	ASXL2	protein_coding
ENSG00000143971	-0.2446927681113748	4.646267766833269	2.6932247014919604	0.10077567917394956	0.6577451123620567	0	0	ETAA1	protein_coding
ENSG00000143977	0.09853957438437863	6.214740002804293	0.6387082162421223	0.424178958198451	0.9998744870734909	0	0	SNRPG	protein_coding
ENSG00000143995	-0.15412208365189678	3.123008090069192	0.8304314638510917	0.36214779641091915	0.994431630099395	0	0	MEIS1	protein_coding
ENSG00000144021	-0.024843142257367595	6.392204190118968	0.04191580993814625	0.8377803380697673	0.9998744870734909	0	0	CIAO1	protein_coding
ENSG00000144026	-0.12324973468954714	3.7918489173874708	0.44032324946208234	0.506966477873849	0.9998744870734909	0	0	ZNF514	protein_coding
ENSG00000144028	-0.021590434540837783	8.173044685938786	0.016355991932869074	0.8982355922594621	0.9998744870734909	0	0	SNRNP200	protein_coding
ENSG00000144029	0.0034963823441448248	6.2246772807846344	8.420593561879741e-4	0.9768500281388858	0.9998744870734909	0	0	MRPS5	protein_coding
ENSG00000144034	0.07263092955329492	4.9712034530845415	0.3184882217002354	0.572517587825302	0.9998744870734909	0	0	TPRKB	protein_coding
ENSG00000144036	-0.04649548851387843	5.220007422752425	0.14945094590550845	0.699060607119612	0.9998744870734909	0	0	EXOC6B	protein_coding
ENSG00000144040	0.16258263930153513	3.5852095334186336	0.9486794436548642	0.3300556614805537	0.9777892450057727	0	0	SFXN5	protein_coding
ENSG00000144043	-0.01310325860357923	5.985177786670876	0.01114962300090383	0.9159062506663828	0.9998744870734909	0	0	TEX261	protein_coding
ENSG00000144048	0.2927144004360238	4.708850505077977	4.235796486735154	0.03958004826255107	0.4151971009183944	0	0	DUSP11	protein_coding
ENSG00000144061	-0.00501225779941313	2.633204356038737	5.921933778978428e-4	0.980585376533353	0.9998744870734909	0	0	NPHP1	protein_coding
ENSG00000144115	-0.05073223238325423	1.8045366954503248	0.048425974666513216	0.8258251855652837	0.9998744870734909	0	0	THNSL2	protein_coding
ENSG00000144118	0.2130407495860801	5.580436034157323	3.3811225382569603	0.06594712497134715	0.5471008722357591	0	0	RALB	protein_coding
ENSG00000144120	0.013600240958793041	4.101885601427	0.007007650806357901	0.9332856446218292	0.9998744870734909	0	0	TMEM177	protein_coding
ENSG00000144134	0.032907076808631364	1.5998944967733133	0.015371561696873925	0.9013294459920871	0.9998744870734909	0	0	RABL2A	protein_coding
ENSG00000144136	0.9355293008344515	8.422486764892025	32.13727050427906	1.4365484469162462e-8	3.0061014655556003e-6	1	1	SLC20A1	protein_coding
ENSG00000144161	0.1826991817962706	4.1789793458899265	1.1748567815720241	0.2784055453264009	0.9469411819439756	0	0	ZC3H8	protein_coding
ENSG00000144182	-0.17051217641619512	2.0770373070424926	0.5841838130454056	0.44467705663028184	0.9998744870734909	0	0	LIPT1	protein_coding
ENSG00000144199	-0.1263573714230366	2.283706364895896	0.34487433373200815	0.5570290862202857	0.9998744870734909	0	0	FAHD2B	protein_coding
ENSG00000144218	0.2997449706140055	1.1087090769726793	0.7982563982823097	0.37161518956438677	0.9970725049704297	0	0	AFF3	protein_coding
ENSG00000144224	0.005286225397144012	5.432004100911519	0.0020404421413147134	0.9639708072500027	0.9998744870734909	0	0	UBXN4	protein_coding
ENSG00000144228	-0.11391421038279248	4.791590872286249	0.7032419433346107	0.4016964938071524	0.9998744870734909	0	0	SPOPL	protein_coding
ENSG00000144229	0.228446256242532	3.228138328691401	1.8596603137913839	0.17266401003814316	0.8104689161470451	0	0	THSD7B	protein_coding
ENSG00000144231	0.04532457675436318	5.400892996476708	0.15353904008313535	0.6951760093565694	0.9998744870734909	0	0	POLR2D	protein_coding
ENSG00000144233	0.0029764813239049255	5.011195669189366	5.389786851850431e-4	0.9814780441089431	0.9998744870734909	0	0	AMMECR1L	protein_coding
ENSG00000144278	0.13943840847682448	2.6609307202523502	0.5321190854290201	0.4657173120297897	0.9998744870734909	0	0	GALNT13	protein_coding
ENSG00000144283	-0.13566490610008575	6.844510265514016	0.7874631783729455	0.37486830857428644	0.9970725049704297	0	0	PKP4	protein_coding
ENSG00000144306	-0.0951752237221953	3.3680091596620234	0.31801093871899333	0.5728054569681089	0.9998744870734909	0	0	SCRN3	protein_coding
ENSG00000144320	-0.060023668595022624	5.035738460490112	0.22133962439563426	0.6380210821139278	0.9998744870734909	0	0	KIAA1715	protein_coding
ENSG00000144354	-0.25571358235302666	3.513924482454716	2.1660965989657894	0.1410839457641837	0.7549981700793199	0	0	CDCA7	protein_coding
ENSG00000144357	0.10634867540215077	5.62805056097506	0.8360703970986947	0.3605230630956001	0.9942453162274203	0	0	UBR3	protein_coding
ENSG00000144362	-0.38394169684317664	1.0620825743592608	1.2046237525838936	0.2723994937549591	0.9382715900718683	0	0	PHOSPHO2	protein_coding
ENSG00000144366	-0.1679664263916647	3.6950545455503323	1.0473481645473441	0.30611861981739813	0.9671747164726519	0	0	GULP1	protein_coding
ENSG00000144369	0.012228241089226778	4.364171116911087	0.006520763340319036	0.9356397833578585	0.9998744870734909	0	0	FAM171B	protein_coding
ENSG00000144381	0.03197418275031569	9.527498717344917	0.04872082398856037	0.8253042741347327	0.9998744870734909	0	0	HSPD1	protein_coding
ENSG00000144395	-0.20154769968398303	3.9125544443572746	1.259752705389161	0.2616979052708095	0.9295233114675497	0	0	CCDC150	protein_coding
ENSG00000144401	-0.027503152347224422	3.876599646295217	0.03030363176832651	0.8618030753760455	0.9998744870734909	0	0	METTL21A	protein_coding
ENSG00000144426	-0.060896487280090665	5.802783667880428	0.23710751407793396	0.6263030704371353	0.9998744870734909	0	0	NBEAL1	protein_coding
ENSG00000144445	-0.333993133174413	3.456628708874619	3.8224525997926264	0.050570164021595455	0.4767991229141292	0	0	KANSL1L	protein_coding
ENSG00000144451	-0.11213775206822778	3.531426281458593	0.38572843815530433	0.5345533057468366	0.9998744870734909	0	0	SPAG16	protein_coding
ENSG00000144455	-0.045702702290953696	3.3530056955941783	0.07197057385515038	0.7884889418160802	0.9998744870734909	0	0	SUMF1	protein_coding
ENSG00000144468	0.02586189518733096	4.0986908291308914	0.027830119171948553	0.867508835444927	0.9998744870734909	0	0	RHBDD1	protein_coding
ENSG00000144504	0.07759546978335033	2.2688867941484823	0.13890699932773076	0.7093700295431272	0.9998744870734909	0	0	ANKMY1	protein_coding
ENSG00000144524	0.0015699948992705323	4.02218475633535	9.886482229326532e-5	0.9920667014079626	0.9998744870734909	0	0	COPS7B	protein_coding
ENSG00000144535	0.03690497656660348	4.522254594984705	0.06723903706197554	0.7953999902525658	0.9998744870734909	0	0	DIS3L2	protein_coding
ENSG00000144554	-0.09157006680767149	6.287572951351497	0.49046437897993655	0.4837202287373311	0.9998744870734909	0	0	FANCD2	protein_coding
ENSG00000144559	0.21894385138200992	2.6938454062174513	1.2661425332275478	0.260491587328933	0.9289569983843498	0	0	TAMM41	protein_coding
ENSG00000144560	0.10981009621384669	3.6642555180704384	0.4154978196450756	0.5191921368430524	0.9998744870734909	0	0	VGLL4	protein_coding
ENSG00000144566	0.09454106112035753	5.086516859604504	0.5660594562145853	0.4518290462430582	0.9998744870734909	0	0	RAB5A	protein_coding
ENSG00000144567	-0.20605989990722284	5.607578837995795	3.357549954479097	0.06689752770590894	0.5481981626974337	0	0	FAM134A	protein_coding
ENSG00000144579	-0.008369379199788578	4.546196990398194	0.0026995852052493774	0.9585625316680854	0.9998744870734909	0	0	CTDSP1	protein_coding
ENSG00000144580	-0.04916833136428235	6.0534743997813045	0.16524521068542697	0.6843725817681511	0.9998744870734909	0	0	RQCD1	protein_coding
ENSG00000144583	0.28280071067458123	4.690131774724474	3.736695336131376	0.053229623390673345	0.4905820446308884	0	0	MARCH4	protein_coding
ENSG00000144589	-0.013329102461546099	4.2977420765195085	0.006855673952593122	0.9340113664364114	0.9998744870734909	0	0	STK11IP	protein_coding
ENSG00000144591	0.006288356023639807	4.583686618298923	0.0014204046412942262	0.9699362396895882	0.9998744870734909	0	0	GMPPA	protein_coding
ENSG00000144597	0.027910999643821363	4.597531069218857	0.03842305229985854	0.8445960853650116	0.9998744870734909	0	0	EAF1	protein_coding
ENSG00000144619	-0.2999794707114001	1.0230093963290425	0.8637953793447062	0.35267875672974724	0.9901600903143517	0	0	CNTN4	protein_coding
ENSG00000144635	0.09332228225059697	5.8330674889738265	0.6791791467974626	0.4098695253156555	0.9998744870734909	0	0	DYNC1LI1	protein_coding
ENSG00000144642	-0.3180445906127718	4.046495306098291	4.129791381940461	0.04213454473258519	0.4293761288156057	0	0	RBMS3	protein_coding
ENSG00000144645	0.07362136971708393	6.046587283834259	0.3500112073227015	0.5541067859450065	0.9998744870734909	0	0	OSBPL10	protein_coding
ENSG00000144647	0.017539426619173737	3.774937668017521	0.010873235840676898	0.9169512682360429	0.9998744870734909	0	0	POMGNT2	protein_coding
ENSG00000144655	0.2586625541677619	5.291449497707737	2.729011186752743	0.0985402775731078	0.6512209159409101	0	0	CSRNP1	protein_coding
ENSG00000144659	-0.07066170574232811	4.736355010556141	0.2328029424654403	0.6294532326645683	0.9998744870734909	0	0	SLC25A38	protein_coding
ENSG00000144674	0.08081681492647949	7.25543187791804	0.2451542388095973	0.6205079864878469	0.9998744870734909	0	0	GOLGA4	protein_coding
ENSG00000144677	0.1421839895944725	4.2967597170857905	0.8200594786363062	0.3651627762528767	0.995358970137193	0	0	CTDSPL	protein_coding
ENSG00000144681	-0.048183172252827935	4.931171354515814	0.1314866070704035	0.7168956261598128	0.9998744870734909	0	0	STAC	protein_coding
ENSG00000144711	-0.14285688608569627	3.6519506936161634	0.7341293744167885	0.3915479633775865	0.9998744870734909	0	0	IQSEC1	protein_coding
ENSG00000144713	-0.010749180397524132	8.926100929159647	0.004588262295101231	0.9459952236237109	0.9998744870734909	0	0	RPL32	protein_coding
ENSG00000144724	0.1020618277910314	6.21523535866652	0.7139228366735786	0.39814459313695505	0.9998744870734909	0	0	PTPRG	protein_coding
ENSG00000144730	0.35197714338112984	1.6518153745541515	1.882293178405397	0.17007374180920495	0.8066556172591086	0	0	IL17RD	protein_coding
ENSG00000144736	0.04939209794796503	4.421432325683336	0.113709312688405	0.7359600204557726	0.9998744870734909	0	0	SHQ1	protein_coding
ENSG00000144741	0.03577137107800759	3.137030903330798	0.04267316727315773	0.8363419059956562	0.9998744870734909	0	0	SLC25A26	protein_coding
ENSG00000144744	-0.11917716031192822	5.047770521283153	0.7774996990043803	0.37790691310732605	0.9982422411135271	0	0	UBA3	protein_coding
ENSG00000144746	-0.16881916613527825	5.188531835462138	1.96310745967018	0.16118137081305658	0.7932920914671808	0	0	ARL6IP5	protein_coding
ENSG00000144747	0.06449082849693152	4.176441981989387	0.1704760190364567	0.679689100595863	0.9998744870734909	0	0	TMF1	protein_coding
ENSG00000144749	0.17369115726487405	4.606333902261712	1.4694918111605122	0.2254258915645857	0.8924860215468818	0	0	LRIG1	protein_coding
ENSG00000144791	-0.02252384275363953	6.4075213330021965	0.0341727167078929	0.8533399124623157	0.9998744870734909	0	0	LIMD1	protein_coding
ENSG00000144802	0.03812985553663548	4.889593046887099	0.08167102124533443	0.7750455379582483	0.9998744870734909	0	0	NFKBIZ	protein_coding
ENSG00000144810	-0.2439573739392964	4.4644608090704425	2.450609939262705	0.11747921085964182	0.6979173676962667	0	0	COL8A1	protein_coding
ENSG00000144815	-0.26818842060567477	5.9199661000847525	4.869472432077225	0.027335856211306197	0.329796507789884	0	0	NXPE3	protein_coding
ENSG00000144821	0.06677985319804419	4.551745183803303	0.21143900163002982	0.6456418597901185	0.9998744870734909	0	0	MYH15	protein_coding
ENSG00000144824	0.06538819042868087	7.94649733471475	0.1542015183231058	0.6945521422536206	0.9998744870734909	0	0	PHLDB2	protein_coding
ENSG00000144827	0.16006160852942797	5.022462583980503	1.5938002742600226	0.20678401985048392	0.8633428444875553	0	0	ABHD10	protein_coding
ENSG00000144840	-0.03182450260562764	3.912439909185632	0.04041670407035092	0.8406680312306039	0.9998744870734909	0	0	RABL3	protein_coding
ENSG00000144848	-0.0062774256294927805	6.032029573891043	0.0026418882205589966	0.9590073411609197	0.9998744870734909	0	0	ATG3	protein_coding
ENSG00000144857	0.36967364169848166	2.185724076585065	2.940516601673451	0.08638310149308949	0.6095533155939693	0	0	BOC	protein_coding
ENSG00000144867	0.10788377124505866	5.446462463317216	0.7545102752784203	0.38505199715976274	0.9998744870734909	0	0	SRPRB	protein_coding
ENSG00000144893	0.5182732653886726	3.1255391604140366	9.157728984747003	0.0024766974551668256	0.06534712394208644	1	1	MED12L	protein_coding
ENSG00000144895	-0.004508018064674095	6.75374429428442	8.903549194485549e-4	0.9761956021256998	0.9998744870734909	0	0	EIF2A	protein_coding
ENSG00000144908	-0.14136280109786456	2.952026506380371	0.6111268439271755	0.43436384870937084	0.9998744870734909	0	0	ALDH1L1	protein_coding
ENSG00000144909	-0.1420272775781499	4.727962601306795	0.9777532763085297	0.32275411620648664	0.9746595631639897	0	0	OSBPL11	protein_coding
ENSG00000144935	0.0918930720290098	2.3699816749896607	0.19933554758879435	0.6552577082174142	0.9998744870734909	0	0	TRPC1	protein_coding
ENSG00000144959	0.255516110423614	4.769857867828936	3.348347652150224	0.06727250954452745	0.5483454992222496	0	0	NCEH1	protein_coding
ENSG00000145012	0.1263466249305038	6.399922629756996	0.9303944814716485	0.33476044029452523	0.9795828536011288	0	0	LPP	protein_coding
ENSG00000145014	-0.018230035451620448	2.808222416200784	0.009905164644002706	0.9207216825410732	0.9998744870734909	0	0	TMEM44	protein_coding
ENSG00000145016	-0.117590208441657	4.547136386967737	0.6555747762333723	0.4181265745313208	0.9998744870734909	0	0	KIAA0226	protein_coding
ENSG00000145022	-0.05471326849785906	3.0072535647450342	0.09834774274267843	0.7538214893962089	0.9998744870734909	0	0	TCTA	protein_coding
ENSG00000145029	-0.19603219611179987	1.6020931610159546	0.5528696270691782	0.45714753095637506	0.9998744870734909	0	0	NICN1	protein_coding
ENSG00000145041	-0.11031218568463869	5.704649913827224	0.9609160026421186	0.32695619944805376	0.975919097547142	0	0	VPRBP	protein_coding
ENSG00000145050	0.30957943366834395	5.0593664380766565	5.640913816167078	0.0175460596122353	0.2502426856800233	0	0	MANF	protein_coding
ENSG00000145107	0.2543936742792241	2.5592541517263454	1.429359916538047	0.23186892883874882	0.9016959914501423	0	0	TM4SF19	protein_coding
ENSG00000145147	0.15652629174538343	2.623311498181465	0.5745832612039248	0.44844337678119256	0.9998744870734909	0	0	SLIT2	protein_coding
ENSG00000145191	-0.06792133939420442	6.155323348318751	0.31663289896609115	0.5736382105616793	0.9998744870734909	0	0	EIF2B5	protein_coding
ENSG00000145194	-0.012443126756368984	3.574603945449677	0.004549868584263095	0.9462213052495382	0.9998744870734909	0	0	ECE2	protein_coding
ENSG00000145214	0.39083111113381247	1.565589325063465	1.6566513890438443	0.19805605374315008	0.850870590711309	0	0	DGKQ	protein_coding
ENSG00000145216	-0.007847195693580701	5.444333158386359	0.004587912861360621	0.9459972769726728	0.9998744870734909	0	0	FIP1L1	protein_coding
ENSG00000145220	0.2900219054930511	4.791686788317434	4.4896852978957895	0.03409995443895763	0.3790028818916014	0	0	LYAR	protein_coding
ENSG00000145241	-0.35628093745518835	4.704977887847377	5.984216792146896	0.014434450702796654	0.2224491653622339	0	0	CENPC	protein_coding
ENSG00000145242	-0.4351541374490948	2.456853204942241	5.141457965782717	0.02336102136832428	0.29872899128426755	0	0	EPHA5	protein_coding
ENSG00000145244	0.18899667173873744	4.007287525225414	1.402896570750336	0.23623919176755384	0.9050975153416858	0	0	CORIN	protein_coding
ENSG00000145246	0.1198598263561015	4.314037540362132	0.6004220687356892	0.43841703304079876	0.9998744870734909	0	0	ATP10D	protein_coding
ENSG00000145247	0.09181641604305178	6.370586421085797	0.48572781950889254	0.4858392409811905	0.9998744870734909	0	0	OCIAD2	protein_coding
ENSG00000145284	0.08457389552989569	4.1477654054448765	0.2863844091730101	0.5925468568966653	0.9998744870734909	0	0	SCD5	protein_coding
ENSG00000145287	-0.42736366000233733	1.80533571616542	2.9213395432761367	0.08741526835530807	0.6129168758107302	0	0	PLAC8	protein_coding
ENSG00000145293	-0.00877488166943131	5.470041540294954	0.0057646980240138035	0.9394782830346073	0.9998744870734909	0	0	ENOPH1	protein_coding
ENSG00000145331	-0.03244087525596236	2.3645939656350885	0.025031118708607636	0.8742895446041807	0.9998744870734909	0	0	TRMT10A	protein_coding
ENSG00000145332	0.09925882447568223	4.627861263016617	0.482884256698334	0.4871187633574802	0.9998744870734909	0	0	KLHL8	protein_coding
ENSG00000145335	0.11239852917409944	1.9148404073586962	0.2508065109634252	0.6165077599956227	0.9998744870734909	0	0	SNCA	protein_coding
ENSG00000145337	0.04442063695246298	5.220791864000349	0.12462896235726362	0.7240672437927631	0.9998744870734909	0	0	PYURF	protein_coding
ENSG00000145348	0.09174185654955362	4.1796247666237	0.34231294301796567	0.5584971802937772	0.9998744870734909	0	0	TBCK	protein_coding
ENSG00000145349	0.01338550750792493	4.239882752943581	0.007184783292288444	0.932449729058521	0.9998744870734909	0	0	CAMK2D	protein_coding
ENSG00000145354	-0.05276130339176957	4.259517420374953	0.11660135368737201	0.7327502344755191	0.9998744870734909	0	0	CISD2	protein_coding
